Dates,ACMESIE LX Equity,RCMSTYL LX Equity,ALEPTEU LX Equity,AEEI2EC LX Equity,CAIXEIA LX Equity,AXWEOFC LX Equity,AXWECEI LX Equity,MEREMAI LX Equity,ETDD FP Equity,CSEMICE LX Equity,CSESDBEL LX Equity,CSIEEDE LX Equity,PAMEULF BB Equity,DIICEIC LX Equity,DWSTEFC LX Equity,STHOPMI FP Equity,FIDFEBI LX Equity,FJ2C GR Equity,GEQ50AD LX Equity,HSBEURQ LX Equity,HSBCLGI LX Equity,BGEURAX LX Equity,HENEUDI LX Equity,JPEDCAC LX Equity,FLEEUEC LX Equity,SGEURIE LX Equity,METVSRI FP Equity,MEZEI1E ID Equity,NATISRI LX Equity,MOREFAI LX Equity,INGEHDI LX Equity,PIPTFEI LX Equity,SIEEACE LX Equity,SSEIIEU LX Equity,SSGFESI LX Equity,TEMGRIA LX Equity,UBSEITL LX Equity,UECIEQD LX Equity,UGEURSA LX Equity,VANESII ID Equity
19/10/2018,27.53,11.2,1077.58,8.76,1752.02,75.55,232.48,26.99,8.48,1106.69,938.2,1081.29,193.19,272.76,209.76,213.84,21.23,9.861,109.28,39.793,17.86,102.15,44.97,131.03,23.14,1393.4948,302.05,196.78,69744.13,12.09,602.15,183.03,95.4499,11.8199,9.47,20.93,95.66,87.92,1128.41,186.6997
22/10/2018,27.34,11.29,1086.73,8.69,1744.53,75.23,231.12,26.79,8.425,1101.88,936.8,1075.09,192.08,271.76,208.26,212.89,21.09,9.806,108.56,39.467,17.765,101.55,45.32,130.05,23.01,1385.5756,299.53,196.12,69540.79,12.04,599.33,182.26,95.255,11.752,9.45,20.82,94.96,87.57,1125.12,185.9041
23/10/2018,26.77,10.97,1053.56,8.54,1718.61,74.04,226.19,26.1,8.297,1085.13,930.5,1056.41,187.98,267.03,204.02,209.47,20.75,9.716,106.94,38.668,17.329,101.5,44.11,126.9,22.5,1360.3943,293.91,192.66,68737.29,11.81,590.31,179.55,95.6181,11.548,9.33,20.4,93.05,86.5,1102.82,182.667
24/10/2018,26.45,10.97,1054.54,8.53,1713.9,73.84,224.42,26.3,8.265,1079.03,915.5,1050.12,187.22,267.35,205.03,208.68,20.67,9.529,106.42,38.497,17.342,99.76,44.12,127.76,22.59,1353.2889,290.86,191.4,68428.6,11.85,585.66,179.07,95.5475,11.4791,9.24,20.16,92.92,86.39,1104.49,181.5775
25/10/2018,26.85,10.93,1053.14,8.63,1722.82,74.31,227.91,26.32,8.354,1095.2,911.4,1062.74,189.73,266.75,205.56,210.45,20.86,9.608,107.89,38.728,17.407,99.43,44.25,127.54,22.53,1368.7767,293.79,193.07,69207.39,11.84,591.43,180,95.5626,11.6342,9.33,20.43,94.05,86.93,1107.82,183.7581
26/10/2018,26.54,10.84,1043.6,8.57,1709.94,73.59,225.74,26.06,8.281,1082.29,923.9,1053.71,187.51,265.35,203.28,208.52,20.72,9.637,106.92,37.906,17.015,99.76,43.35,125.91,22.27,1357.2158,291.42,191.89,68567.15,11.73,583.13,178.65,95.6786,11.5191,9.23,20.23,93.17,86.14,1101.64,182.2212
29/10/2018,26.76,11,1061.33,8.66,1724.69,74.05,227.67,26.56,8.33,1090.87,923.9,1061.99,189.19,271.94,206.17,210.16,20.89,9.64,107.77,39.024,17.388,98.84,44.35,128.33,22.68,1368.1919,295.92,192.95,68939.96,11.98,590.26,180.18,95.5629,11.6088,9.23,20.41,93.22,86.69,1107.28,183.3598
30/10/2018,26.8,10.99,1054.28,8.62,1725.12,73.9,227.16,26.19,8.308,1090.34,923,1060.97,189.13,268.75,203.52,209.81,20.88,9.702,107.47,38.899,17.306,99.95,44.03,126.71,22.4,1366.312,295.73,192.59,68947.78,11.81,591.7,180.22,95.5542,11.5978,9.34,20.49,93.09,86.85,1107.19,183.1861
31/10/2018,27.3,11.16,1071.63,8.74,1758.89,75.11,230.35,26.86,8.445,1109.43,922.6,1076.91,191.83,273.71,209.05,213.34,21.18,9.845,109.06,39.502,17.665,99.59,44.61,129.82,22.93,1386.9638,298.6,195.23,69935.3,12.04,598.85,183.33,95.7134,11.7721,9.5,20.77,94.95,87.3,1116.87,185.9405
01/11/2018,27.3,11.16,1071.63,8.74,1761.85,75.11,230.35,26.86,8.463,1109.43,922.6,1076.91,191.83,273.71,209.05,213.34,21.22,9.865,109.06,39.502,17.665,99.59,44.61,129.63,22.85,1391.242,299.5,195.14,69935.3,12.04,598.33,183.33,96.4643,11.7721,9.5,20.92,94.95,87.3,1116.87,186.9428
02/11/2018,27.46,11.38,1097.72,8.85,1766.37,75.36,232.75,27.07,8.483,1121.87,922.6,1087.01,193.12,277.97,209.34,215.54,21.23,9.882,110.01,39.976,17.827,101.28,45.62,130.81,23.09,1397.8654,301.84,196.81,70501.33,12.1,600.48,184.51,96.2513,11.8993,9.64,21.01,95.11,87.5,1121.37,187.6869
05/11/2018,27.33,11.31,1089.9,8.82,1764.55,75.33,231.69,26.9,8.501,1116.12,943.6,1084.5,192.28,276.66,208.82,214.3,21.21,9.921,109.84,39.861,17.707,102.1,45.28,130.69,23.08,1394.7933,301,196.26,70264,12.05,599.65,184.32,96.2327,11.8543,9.58,20.95,94.89,87.47,1119.92,187.2496
06/11/2018,27.3,11.22,1073.34,8.79,1758.92,75.16,231.73,26.9,8.472,1111.67,942.4,1081.63,192.06,275.42,207.98,213.62,21.22,9.912,109.63,39.706,17.657,102.02,44.95,130.27,23.02,1391.8407,299.29,195.75,70257.83,12.07,596.54,183.73,96.4129,11.8231,9.55,20.94,94.74,87.6,1120.13,186.7507
07/11/2018,27.65,11.38,1087,8.93,1776.97,75.88,234.51,27.08,8.577,1124.78,939.6,1094.66,194.18,278.52,208.81,215.45,21.47,10.016,110.9,40.131,17.813,101.6,45.44,131.17,23.22,1408.9723,302.78,197.77,71099.97,12.16,602.98,185.62,96.8754,11.9829,9.67,21.22,95.85,88.53,1135.09,189.2849
08/11/2018,27.65,11.35,1089.04,8.9,1780.8,75.94,233.73,27.17,8.553,1122.69,949.4,1092.15,193.95,279.13,208.9,215.7,21.4,9.979,110.57,40.138,17.771,102.38,45.42,131.61,23.39,1406.0399,302.71,198.41,70964.33,12.2,601.55,186,96.9216,11.9372,9.69,21.22,95.83,88.65,1136.22,188.8464
09/11/2018,27.52,11.27,1082.76,8.84,1778.89,75.78,232.69,26.97,8.532,1121.13,949.6,1088.43,193.65,277.06,207.42,215.67,21.22,9.923,110.21,40.001,17.733,102.71,45.02,131.04,23.23,1400.9748,299.54,197.86,70798.04,12.15,600.86,185.39,96.7224,11.9149,9.56,21.12,95.78,88.77,1136.85,187.9237
12/11/2018,27.27,11.26,1075.58,8.74,1758.38,75.04,230.2,26.8,8.435,1108.2,947.9,1076.55,191.59,274.63,206.27,213.43,21.01,9.794,108.9,39.647,17.518,102.29,45.13,130.57,23.12,1385.4151,295.97,196.18,70058.7,12.07,593.98,183.66,96.4953,11.767,9.4,20.84,94.89,88.35,1128.9,186.1447
13/11/2018,27.46,11.18,1067.05,8.8,1770.34,75.39,232.28,26.72,8.518,1119.96,937.5,1086.88,193.17,275.18,205.57,214.83,21.2,9.821,110.02,39.734,17.566,101.63,45,130.22,23.08,1397.2833,298.22,196.7,70574.98,12.07,597.56,184.91,96.433,11.88,9.47,20.92,95.48,88.76,1135.6,187.652
14/11/2018,27.43,11.18,1066.46,8.76,1760.12,75.13,230.61,26.73,8.467,1115.07,946.4,1082.34,192.53,278.01,206.81,213.6,21.14,9.862,109.36,39.739,17.551,101.66,44.91,130.32,23.12,1390.4941,297.6,196.3,70321.17,12.09,597.36,183.85,96.77,11.83,9.42,20.87,94.95,88.58,1133.77,187.1475
15/11/2018,27.08,11.17,1066.34,8.68,1744.07,74.84,229.59,26.46,8.43,1108.95,942.7,1075.28,191.28,273.52,204.58,212.46,21,9.843,108.74,39.179,17.317,101.24,44.74,128.61,22.87,1380.8625,295.48,194.94,69834.5,11.96,593.2,182.19,97.1701,11.7526,9.31,20.72,94.35,88.05,1126.05,185.6439
16/11/2018,27.11,11.18,1059.94,8.64,1740.97,74.77,229.14,26.36,8.405,1105.67,939.3,1073.93,191.03,273.48,203.91,211.95,20.95,9.81,108.45,39.279,17.349,100.38,44.54,128.2,22.82,1378.9675,295.27,194.3,69752.07,11.92,591.52,181.87,96.9483,11.7379,9.21,20.72,94.26,88.22,1127.24,185.6868
19/11/2018,26.82,11.15,1055.15,8.58,1727.94,74.21,227.57,26.28,8.347,1093.71,938,1064.95,188.94,271.86,203.8,210.4,20.82,9.712,107.64,39.101,17.213,99.97,44.41,127.9,22.82,1368.2411,293.87,192.58,68998.32,11.92,588.05,180.52,96.5817,11.6398,9.13,20.59,93.33,87.77,1119.89,183.8546
20/11/2018,26.37,10.91,1025.65,8.47,1708.34,73.3,223.9,25.58,8.229,1078.39,929.4,1048.75,185.96,266.31,199.11,207.93,20.5,9.532,105.98,38.522,16.947,99.44,43.66,124.84,22.18,1347.0663,289.38,189.77,68108.25,11.64,582.12,178.48,96.8434,11.4627,9.02,20.28,91.97,86.82,1105.18,181.3234
21/11/2018,26.67,10.92,1025.6,8.59,1728.28,74.17,226.58,25.88,8.332,1094.39,915.8,1061.58,188.09,269.68,201.35,209.82,20.8,9.624,107.21,38.748,17.057,98.09,43.45,126.08,22.39,1363.4206,292.39,191.06,68890.31,11.74,587.69,180.55,97.341,11.6027,9.14,20.5,92.91,87.34,1113.87,183.5407
22/11/2018,26.67,10.93,1031.03,8.54,1716.41,73.65,224.59,25.89,8.258,1085.9,925.8,1052.67,186.59,269.71,201.12,208.14,20.63,9.663,106.28,38.544,16.984,98.42,43.7,125.52,22.35,1351.8655,289.97,190.36,68387.2,11.71,583.2,179.31,97.8392,11.5054,9.1,20.38,92.14,86.72,1105.98,182.0019
23/11/2018,26.6,10.97,1037.45,8.58,1722.18,73.73,225.36,25.83,8.287,1089.53,918.1,1056.58,187.43,270.05,200.52,208.87,20.77,9.604,106.7,38.486,16.96,98.36,43.65,125.32,22.28,1356.873,290.97,190.54,68643.81,11.68,585.55,179.92,97.3943,11.5657,9.12,20.43,92.54,87.03,1111.04,182.4063
26/11/2018,26.86,11.11,1050.51,8.71,1744,74.71,228.76,26.07,8.385,1102.98,920.8,1069.59,189.72,274.42,202.61,211.15,21.05,9.749,107.86,39.268,17.242,98.42,44.22,127.21,22.56,1373.8016,296.31,192.28,69411.83,11.86,593.87,182.15,97.0919,11.7078,9.28,20.69,93.3,87.92,1121.24,184.9276
27/11/2018,26.74,11.08,1054.54,8.67,1739.82,74.45,228.41,26.01,8.369,1100.65,932,1067.6,189.55,272.31,201.71,210.8,21.14,9.748,107.71,39.093,17.186,99.52,44.17,126.45,22.43,1370.5909,296,191.82,69457.65,11.82,591.98,181.72,96.9939,11.6682,9.26,20.65,93.13,88.01,1120.09,184.5866
28/11/2018,26.72,11.04,1055.22,8.67,1739.96,74.6,228.98,26.06,8.374,1102.14,931.7,1067.4,189.51,273.02,202.69,211.14,21.16,9.85,107.78,39.167,17.256,99.31,44.14,126.93,22.49,1370.1265,296.11,191.74,69537.65,11.88,591.33,181.74,97.2683,11.6654,9.25,20.59,93.09,87.89,1120.15,184.2736
29/11/2018,26.88,11.11,1065.43,8.69,1742.89,74.81,229.71,26.21,8.39,1106.15,931.3,1070.01,190.74,273.87,203.57,211.53,21.22,9.756,108.09,39.234,17.321,99.43,44.25,127.29,22.6,1374.2168,296.11,192.74,69712.05,11.93,591.78,182.04,97.3967,11.6938,9.27,20.65,93.48,87.85,1120.79,185.001
30/11/2018,26.87,11.01,1053.05,8.68,1740.07,74.68,229.03,26.07,8.382,1100.85,932.9,1067.73,190.24,272.22,202.93,211.55,21.15,9.762,107.85,39.181,17.238,99.68,44.06,126.84,22.48,1371.8257,295.78,192.67,69527.78,11.85,590.01,181.74,97.5637,11.669,9.21,20.59,93.35,87.8,1121.66,184.6072
03/12/2018,27.25,11.27,1075.51,8.78,1758.15,75.32,232.72,26.4,8.495,1118.51,931.7,1081.28,192.55,277.22,206.09,213.7,21.36,9.878,109.61,39.408,17.509,99.27,44.89,128.37,22.75,1389.2647,298.63,194.86,70434.15,12,594.1,183.63,97.6289,11.8168,9.34,20.88,94.33,88.09,1124.82,186.953
04/12/2018,26.87,11.11,1064.58,8.7,1745.18,74.87,230.38,26.29,8.432,1105.79,943.2,1070.28,190.77,273.58,204.96,212.33,21.16,9.685,108.58,39.007,17.35,100.28,44.55,127.63,22.63,1375.8936,295.13,193.61,69672.76,11.9,588.53,182.28,97.6219,11.6967,9.16,20.48,93.69,87.76,1120.9,185.049
05/12/2018,26.87,10.96,1051.49,8.6,1724.21,73.94,227.88,25.92,8.326,1093.36,935.3,1058.78,188.36,270.71,202.74,210.1,20.88,9.707,107.16,38.488,17.159,99.58,43.98,125.97,22.35,1360.8658,291.46,191.56,68849.11,11.76,582.01,180.09,97.6103,11.5709,9.08,20.44,92.56,87.1,1113.33,183.0568
06/12/2018,25.73,10.66,1017,8.28,1671.15,71.35,219.27,25.14,8.051,1055.27,924.3,1025.22,182.45,261.75,196.6,203.7,20.23,9.489,103.53,37.036,16.574,98.77,42.75,122.25,21.68,1317.0557,281.41,186.65,66635.71,11.39,563.15,174.53,97.4448,11.2042,9.08,19.99,89.89,85.12,1087.17,176.9852
07/12/2018,25.93,10.72,1025.45,8.31,1682.01,71.47,219.42,25.27,8.094,1061.68,896.8,1028.97,183.72,262.97,199.11,204.78,20.24,9.332,103.79,37.309,16.724,96.41,42.92,123.12,21.9,1322.5056,283.06,186.31,66682.71,11.47,567.35,175.68,97.4916,11.2453,8.78,19.87,90.32,85.66,1093.2,177.6326
10/12/2018,25.58,10.56,1003.2,8.17,1650.45,70.53,215.9,24.93,7.973,1045.1,902.2,1012.43,180.84,257.96,195.92,202.01,19.87,9.294,102.58,36.437,16.383,96.49,42.28,121.29,21.51,1301.3745,278.28,183.92,65684.68,11.26,557.77,172.39,97.7141,11.0643,8.55,19.64,89.02,84.54,1077.86,174.7701
11/12/2018,25.87,10.53,1004.64,8.27,1679.52,71.28,218.8,25.16,8.083,1060.07,889,1025.39,183.19,261.61,197.53,204.29,20.13,9.388,103.47,36.908,16.644,95.28,42.52,122.49,21.72,1318.3307,281.38,185.42,66421.44,11.37,564.45,175.02,97.6353,11.2037,8.66,19.73,90.14,85.41,1089.03,177.2659
12/12/2018,26.4,10.73,1019.95,8.4,1703.76,72.26,222.9,25.49,8.221,1076.59,897.8,1043.86,186.49,263.54,200.1,207.69,20.51,9.511,105.02,37.547,16.837,95.72,43.1,124.69,22.03,1341.6238,286.71,188.07,67547.79,11.46,573.71,177.95,97.613,11.4077,8.81,20.02,91.66,86.55,1104.72,180.1891
13/12/2018,26.33,10.76,1021.87,8.38,1701.37,72.01,222.44,25.41,8.227,1077.11,911.8,1043.73,186.53,263.94,199.63,208.07,20.45,9.557,105.21,37.477,16.84,96.91,43.21,124.73,21.96,1340.9858,286.68,188.41,67337.97,11.47,573.04,177.7,97.6292,11.4066,8.79,19.97,91.34,86.34,1100.48,180.1644
14/12/2018,26.09,10.63,1008.46,8.31,1690.69,71.51,220.43,25.23,8.18,1063.29,912.3,1036.85,184.98,262.22,198.86,206.61,20.31,9.478,104.6,37.253,16.643,97.07,42.94,123.9,21.91,1332.2737,284.6,187.2,66792.81,11.41,569.51,176.58,97.6353,11.3315,8.73,19.82,90.92,86.12,1097.1,178.9778
17/12/2018,25.79,10.43,999.99,8.21,1671.47,70.59,217.86,24.78,8.1,1048.75,907.1,1025.33,182.92,257.72,195.21,204.29,20.07,9.346,103.66,36.855,16.35,96.46,42.78,122.46,21.61,1317.9537,281.18,185.23,66111.8,11.25,562.54,174.57,97.4926,11.2049,8.6,19.56,89.96,85.6,1085.96,177.2445
18/12/2018,25.74,10.34,995.39,8.16,1657.67,70.16,216.51,24.76,8.052,1043.79,896.5,1019.4,181.43,259.73,195.44,203,19.98,9.382,103.16,36.718,16.345,95.56,42.53,122.33,21.61,1309.8194,278.57,183.74,65710.62,11.26,559.55,173.14,97.6431,11.1574,8.57,19.37,89.36,84.9,1076.21,175.9644
19/12/2018,25.83,10.33,994.9,8.18,1662.49,70.17,217.87,24.78,8.083,1051.03,890.4,1023.84,182.4,258.49,195.04,203.94,20.07,9.227,103.34,36.781,16.349,94.97,42.5,122.72,21.62,1316.1229,280.5,184.24,65924.43,11.2,561.8,173.62,97.4992,11.189,8.6,19.33,89.74,85.54,1083.33,176.7264
20/12/2018,25.36,10.21,984.18,8.01,1638.89,68.79,213.14,24.37,7.942,1033.93,894.3,1005.75,179.16,254.24,191.95,200.32,19.63,9.182,101.75,36.115,16.064,94.91,41.87,120.4,21.27,1292.4653,275.28,182.26,64847.53,10.98,552.5,171.16,97.4279,10.9914,8.41,19.04,88.3,84.62,1068.35,173.863
21/12/2018,25.24,10.05,968.66,8,1639.01,68.68,212.84,24.13,7.95,1031.17,879.5,1003.81,178.38,253.46,190.21,200.06,19.56,9.16,101.83,35.845,15.952,93.9,41.36,119.22,21.11,1290.7011,274.14,181.07,64832.23,10.92,552.25,171.16,97.4059,10.9703,8.41,19,87.99,84.43,1064.8,173.2683
24/12/2018,25.06,10.05,968.66,8,1639.01,68.68,212.84,24.13,7.807,1031.17,879.5,1003.81,177.42,253.46,190.21,199.16,19.35,9.16,100.94,35.707,15.9,93.9,41.21,119.22,21.11,1281.8545,271.99,180.03,64832.23,10.92,550.13,171.16,97.4059,10.9703,8.41,18.71,87.33,84.05,1064.8,172.043
25/12/2018,25.06,10.05,968.66,8,1639.01,68.68,212.84,24.13,7.807,1031.17,879.5,1003.81,177.42,253.46,190.21,199.16,19.35,9.16,100.94,35.707,15.9,93.9,41.21,119.22,21.11,1281.8545,271.99,180.03,64832.23,10.92,550.13,171.16,97.4059,10.9703,8.41,18.71,87.33,84.05,1064.8,172.043
26/12/2018,25.06,10.05,968.66,8,1639.01,68.68,212.84,24.13,7.807,1031.17,879.5,1003.81,177.42,253.46,190.21,199.16,19.3,9.16,100.94,35.707,15.9,93.9,41.21,119.22,21.11,1281.8545,271.99,180.03,64832.23,10.92,550.13,171.16,97.4059,10.9703,8.41,19,87.33,84.05,1064.8,172.1206
27/12/2018,24.77,9.96,962.42,7.85,1604.93,67.47,209.31,23.8,7.795,1013.29,878.2,983.91,175.52,247.67,187.11,196.66,19.18,9.009,100.12,34.974,15.628,93.23,40.9,117.36,20.74,1264.9242,268.64,178.5,63619.95,10.76,541.5,167.6,97.5081,10.7527,8.24,18.72,86.36,82.81,1043.49,170.0882
28/12/2018,25.17,10.04,978.34,8.01,1604.93,68.74,213.28,24.3,7.915,1029.51,861.9,999.5,178.45,252.9,190.89,199.57,19.49,9.28,101.54,35.802,15.972,92.25,41.2,119.76,21.14,1285.9933,273.61,180.74,64624.94,10.98,550.64,170.96,97.5185,10.9226,8.44,18.95,87.84,83.91,1057.46,172.5537
31/12/2018,25.28,10.12,982.99,8.06,1643.91,69.13,213.28,24.4,7.996,1037.23,861.9,1004.93,179.49,252.9,190.89,201.01,19.65,9.28,102.04,36.057,16.077,93.26,41.6,120.22,21.14,1293.0643,274.85,182.04,65066.12,10.98,554,171.66,97.5527,10.9829,8.48,19.07,88.42,84.39,1065.2,173.5083
01/01/2019,25.28,10.12,982.99,8.06,1643.91,69.13,213.28,24.4,7.996,1037.23,861.9,1004.93,179.49,252.9,190.89,201.01,19.65,9.28,102.04,36.057,16.077,93.26,41.6,120.22,21.14,1293.0643,274.85,182.04,65066.12,10.98,554,171.66,97.5527,10.9829,8.48,19.07,88.42,84.39,1065.2,173.5083
02/01/2019,25.23,10.02,980.39,8.02,1641.75,68.89,213.69,24.32,7.92,1033.92,875.1,1002.74,179.03,252.11,190.99,200.11,19.55,9.239,101.72,35.907,16.066,93.77,41.18,119.25,21.13,1290.0787,273.84,181.67,64900.71,10.97,552.18,171.66,97.2185,10.9577,8.47,19.1,88.19,84.31,1063.18,173.3333
03/01/2019,24.93,10.03,971.22,7.92,1626.86,68.04,209.74,24.14,7.816,1016.11,878.2,990.82,176.62,249.88,189.28,198.01,19.37,9.081,100.42,35.624,15.783,93.82,41.02,119.73,21.18,1274.6031,271.26,179.89,63886.04,10.93,548.14,169.88,97.0809,10.8273,8.39,18.88,87.01,84.07,1056.93,171.0154
04/01/2019,25.67,10.14,978.51,8.16,1672.9,69.81,215.72,24.44,8.06,1045.51,867.6,1020.07,181.35,255.29,191.82,203,19.89,9.414,102.99,36.621,16.218,93.13,41.51,121.54,21.43,1311.9595,279.16,182.95,65554.7,11.13,563.77,174.68,97.2589,11.1468,8.67,19.4,89.13,85.59,1079.25,176.0658
07/01/2019,25.68,10.26,991.23,8.15,1668.75,69.8,216.28,24.5,8.022,1048.26,890.9,1019.35,182.1,256.11,192.08,203.22,19.91,9.437,102.92,36.638,16.217,94.28,42.03,121.99,21.48,1312.1159,279.65,184.25,65582.59,11.14,560.93,174.25,97.5472,11.139,8.7,19.48,88.92,85.42,1077.15,176.2076
08/01/2019,25.97,10.32,1005.44,8.22,1682.82,70.11,217.62,24.94,8.081,1055.69,890.4,1027.84,183.5,260.93,195.52,204.87,20.11,9.433,103.41,37.043,16.464,95.21,42.7,124.03,21.79,1322.9521,281.48,185.94,66140.4,11.3,565.35,175.71,97.4166,11.2318,8.8,19.61,89.64,85.85,1084.36,177.6765
09/01/2019,26.25,10.48,1029.16,8.28,1691.58,70.68,219.73,25.16,8.14,1067.6,895.7,1035.31,185.16,263.96,196.81,206.28,20.37,9.464,104,37.24,16.521,96.01,43.37,124.71,21.92,1332.5333,283.52,187.14,66723.52,11.37,569.67,176.62,97.9122,11.3131,8.87,19.82,90.16,86.21,1089.03,178.9644
10/01/2019,26.26,10.42,1020.46,8.29,1697.7,70.92,220.13,24.96,8.147,1068.33,901.7,1036.81,185.04,261.51,195.54,206.68,20.36,9.521,104.13,37.271,16.533,96.76,42.9,123.76,21.79,1334.4259,284.36,187.74,66750.35,11.29,570.49,177.25,97.9556,11.3292,8.89,19.87,90.19,86.76,1093.32,179.2198
11/01/2019,26.16,10.49,1022.98,8.25,1698.76,70.81,219.94,25.04,8.127,1065.09,902.4,1034.91,184.48,260.5,195.82,206.42,20.36,9.479,103.94,37.13,16.511,96.65,43.15,124.07,21.88,1331.9206,282.71,187.71,66574.49,11.31,567.49,177.36,97.6881,11.3084,8.87,19.81,90.05,86.71,1091.91,178.8902
14/01/2019,26.07,10.38,1007.63,8.21,1690.91,70.48,217.81,24.84,8.094,1058.21,900.5,1029.59,183.11,260.25,194.21,204.88,20.29,9.417,103.53,37.046,16.406,97.07,42.76,124.24,21.78,1324.7048,281.36,186.88,66130.26,11.3,565.04,176.53,97.7135,11.25,8.86,19.7,89.27,86.61,1084.64,177.9662
15/01/2019,26.19,10.42,1011.23,8.23,1696.96,70.52,217.97,24.99,8.119,1061.79,896.1,1033.91,183.81,261.4,195.24,206.13,20.38,9.467,103.77,37.046,16.481,96.5,43.04,124.4,21.88,1330.0929,281.58,187.54,66260.95,11.31,565.95,177.16,97.4351,11.298,8.87,19.82,89.77,86.6,1087.83,178.7253
16/01/2019,26.35,10.45,1012.92,8.28,1704.67,70.8,220.01,25.15,8.159,1070.43,899.6,1039.58,184.92,262.56,196.44,207.31,20.53,9.502,104.21,37.46,16.578,96.77,43.32,125.44,22.04,1337.8713,283.89,188.61,66547.01,11.39,570.29,177.97,97.038,11.3596,9,19.95,90.27,86.92,1090.95,179.7032
17/01/2019,26.39,10.46,1013.58,8.26,1705.29,70.63,219.37,25.11,8.133,1069.29,904,1038.33,184.47,261.69,196.16,207.36,20.51,9.502,103.83,37.337,16.6,97.21,43.42,125.11,22.1,1336.1666,282.74,188.64,66506.28,11.36,569.27,178.03,97.1175,11.3447,8.95,19.87,90.17,87.19,1093.3,179.4668
18/01/2019,26.62,10.61,1027.17,8.45,1736.78,72.04,224.15,25.42,8.298,1089.02,905,1058.36,187.65,267.27,199.21,210.96,20.86,9.643,105.67,38.17,16.938,97.39,44.06,127.18,22.39,1362.0578,287.8,191.52,67669.3,11.59,581.36,181.31,96.9017,11.5635,9.14,20.17,91.74,88.12,1107.87,182.6565
21/01/2019,26.62,10.65,1036.66,8.43,1733.3,71.97,223.13,25.58,8.281,1088.26,923,1055.97,187.32,266.73,200.02,210.53,20.84,9.631,105.47,37.858,16.905,98.67,44.19,127.27,22.42,1359.4789,286.56,191.81,67531.59,11.56,578.28,180.95,97.2054,11.5369,9.13,20.14,91.62,88.15,1108.2,182.5185
22/01/2019,26.52,10.63,1038.74,8.42,1725.96,71.73,222.51,25.47,8.247,1082.5,920.1,1051.31,186.38,265.01,198.6,210.14,20.73,9.545,105.07,37.665,16.804,98.93,44.03,126.74,22.33,1354.2396,285.11,191.31,67393.47,11.49,575.74,180.17,97.2665,11.486,9.09,20.06,91.32,87.94,1106.14,181.699
23/01/2019,26.57,10.61,1032.96,8.41,1724.54,71.64,222.39,25.66,8.239,1083.07,916.1,1052.38,186.18,266.23,200.08,209.64,20.7,9.604,104.99,37.76,16.878,98.82,44.17,127.35,22.47,1354.926,285.22,191.24,67309.66,11.56,574.67,180.03,97.0638,11.4975,9.07,20.01,91.4,88.06,1108.48,181.6236
24/01/2019,26.71,10.67,1044.29,8.43,1728.71,71.85,223.3,25.48,8.277,1086.95,917.6,1058.29,187.06,266.44,199.13,210.09,20.84,9.645,105.46,37.85,16.941,98.86,44.27,126.7,22.4,1361.8186,286.89,192.07,67575.73,11.52,577.28,180.47,97.1107,11.5618,9.08,20.13,91.68,88.29,1112.27,182.9186
25/01/2019,27.03,10.73,1047.76,8.55,1739.07,72.43,226.09,25.75,8.386,1097.64,922.2,1069.96,188.72,272.24,201.72,211.45,21.07,9.728,106.74,38.483,17.16,99.03,44.69,128.65,22.67,1376.7769,291.37,193.33,68195.85,11.67,584.78,181.56,97.1447,11.6895,9.23,20.3,92.31,88.41,1116.71,184.6599
28/01/2019,26.82,10.76,1046.6,8.47,1722.3,71.72,223.41,25.54,8.307,1086.81,931,1061.31,186.96,269.99,199.93,209.92,20.93,9.677,105.94,38.143,16.963,99.38,44.54,128.1,22.47,1365.097,288.41,192.2,67687.17,11.55,580.16,179.81,97.2917,11.5946,9.15,20.08,91.5,88.13,1108.89,183.2053
29/01/2019,27.04,10.72,1036.24,8.51,1736.17,72.08,224.61,25.82,8.347,1095.11,923.4,1066.42,187.55,271.97,201.39,211.08,20.89,9.702,106.35,38.323,17.049,98.76,44.54,128.56,22.67,1371.8087,289.5,192.5,68108.93,11.65,581.84,181.25,97.1965,11.6502,9.21,20.2,91.89,88.46,1114.39,184.0411
30/01/2019,27.19,10.75,1034.8,8.56,1743.42,72.36,225.56,25.81,8.382,1098.01,928.7,1069.59,188.01,272.28,202.19,211.28,20.94,9.807,106.58,38.192,17.063,99.09,44.64,128.41,22.67,1375.6076,290.04,193.35,68501.78,11.63,584.62,182.01,97.4754,11.6852,9.21,20.22,92.32,88.5,1117.05,184.5973
31/01/2019,27.08,10.79,1033.55,8.55,1745.74,72.64,225.55,25.79,8.385,1094.21,930.5,1068.29,188.28,271.25,200.96,211.61,21.03,9.799,106.49,38.127,17.023,99.43,44.69,127.81,22.56,1374.0165,287.56,193.08,68234.54,11.57,583.47,182.25,97.6112,11.6708,9.13,20.2,92.47,88.58,1118.71,184.3675
01/02/2019,27.08,10.77,1039.24,8.62,1751.14,72.83,226.47,25.83,8.411,1098.29,928.8,1070.32,189.06,273.59,202.25,211.93,21.12,9.804,106.67,38.344,17.095,99.51,44.68,127.86,22.57,1376.6562,287.42,193.63,68541.54,11.66,585.14,182.81,97.7563,11.6903,9.18,20.26,92.75,88.61,1123.65,184.9952
