Dates,SX7315T Index,SX5U Index,SX5T Index,SX7T Index,SD3T Index,MSDEEMUN Index,SXXT Index,SX7315T Index,SX5TL Index,SXO7T Index,SXQD50R Index,SCXT Index,MCXT Index,SX5NFT Index,DJSZXAET Index,SXLV1T Index,SLVT Index,SXEDV5R Index,SX5TESG Index,SX5DU Index,SLGT Index,SCXU Index,SX5E Index,SX5EDHB Index,SX5EL Index,SX5EDFT Index,SX5HUN Index,SX5EDCHD Index,SXKP Index
29/04/2014,71.41,6025.78,5839.25,307.39,3294.4,152.032,570.49,71.41,5522.83,786.5,133.83,356.54,557.09,2111.31,150.96,139.98,1790.18,261.57,133.63,172.9,2053.29,365.28,3208.68,179.28,1665.95,1203.38,123.82,151.41,298.51
30/04/2014,70.61,6033.36,5826.36,303.94,3303.76,151.794,569.61,70.61,5498.31,777.74,133.5,356.06,556.25,2111.83,150.81,139.78,1784.65,260.95,133.45,172.51,2047.91,366.07,3198.39,178.89,1655.22,1202.33,123.55,151.08,300.42
01/05/2014,70.61,6033.88,5826.86,303.95,3303.76,151.793,569.62,70.61,5499.13,777.76,133.51,356.03,556.36,2112.08,150.81,139.74,1784.91,260.95,133.46,172.52,2047.91,366.03,3198.66,178.91,1655.46,1202.33,122.81,151.09,300.44
02/05/2014,70.34,6004.12,5798.12,302.8,3294.32,151.281,567.92,70.34,5444.75,775.63,133.13,357.62,555.96,2102.16,150.19,139.7,1778.64,261.51,132.85,171.67,2038.19,367.67,3177.89,178.03,1633.92,1200.43,122.21,150.35,303.14
05/05/2014,70.05,6007.32,5795.78,301.51,3293.47,151.052,567,70.05,5440.08,772.09,133.28,355.83,554.48,2103.51,149.8,139.62,1777.54,261.7,132.75,171.6,2030.68,366.17,3171.29,177.96,1627.05,1200.88,122.16,150.28,303.91
06/05/2014,69.38,5990.03,5756.49,298.66,3276.72,150.235,563.97,69.38,5366.24,764.99,132.9,354.25,552.67,2090.6,149.04,139.41,1767.56,261.53,131.89,170.44,2016.16,365.98,3149.79,176.76,1604.96,1198.32,121.32,149.26,304.7
07/05/2014,68.96,6011.15,5781.15,296.82,3289.73,150.568,565.03,68.96,5412.14,759.02,133.22,351.44,550.27,2102.74,149.53,139.93,1770.58,262.63,132.46,171.17,2027.09,362.8,3159.67,177.51,1615,1200.24,121.84,149.9,304.56
08/05/2014,70.75,6075.48,5868.09,304.53,3324.38,152.51,572.43,70.75,5574.82,778.91,134.56,354.94,555.73,2131.01,151.96,141.23,1799.92,264.25,134.34,173.75,2049.15,364.84,3204.3,180.17,1660.59,1205.79,123.69,152.15,307.13
09/05/2014,69.48,5990.79,5831.09,299.09,3319.81,151.69,569.23,69.48,5504.41,764.57,134.47,353.04,552.87,2121.87,151.04,141.5,1785.08,264.65,133.47,172.66,2042.37,360.11,3184.09,179.05,1639.61,1203.88,122.91,151.19,306.09
12/05/2014,69.83,6042.84,5882.18,300.58,3343.17,153.018,574.19,69.83,5600.56,768.41,135.54,356.03,558.39,2143.82,152.3,142.41,1796.17,266.21,134.63,174.16,2062.06,363.12,3206.97,180.6,1663.08,1206.68,123.99,152.52,306.64
13/05/2014,69.78,6030.34,5891,300.35,3352.65,153.28,575,69.78,5617.26,767.68,135.77,355.23,557.76,2148.38,152.35,142.54,1795.99,265.49,134.7,174.41,2068.29,361.02,3211.78,180.87,1668.04,1206.9,124.17,152.73,305.41
14/05/2014,69.29,6033.15,5892.02,298.25,3351.69,153.18,574.4,69.29,5619.11,762.05,135.76,352.78,555.29,2150.2,152.13,142.45,1796.3,265.1,134.74,174.44,2068.85,358.64,3210.42,180.91,1666.6,1208.61,124.19,152.75,306.25
15/05/2014,66.8,5947.05,5805.4,287.54,3314.19,150.956,565.79,66.8,5453.8,733.87,134.08,345.45,546.6,2126.49,149.34,141.57,1763.9,262.45,132.8,171.9,2052.56,351.34,3163.22,178.26,1617.57,1204.99,122.37,150.51,302.76
16/05/2014,67.63,5967.88,5830.83,291.11,3321.49,151.228,566.55,67.63,5501.49,744.01,134.32,343.16,545.63,2134.57,149.85,141.26,1773.47,262.13,133.25,172.64,2053.58,348.7,3172.72,179.03,1627.26,1210.32,122.9,151.18,302.72
19/05/2014,66.94,5977.16,5833.51,288.16,3339.19,151.491,567.69,66.94,5506.25,736.09,134.85,345.14,547.94,2140.75,150.04,141.82,1775.6,263.43,133.34,172.72,2052.56,351.1,3169.9,179.12,1624.28,1207.78,122.96,151.24,303.62
20/05/2014,67.67,5958.83,5825.81,291.29,3334.72,151.451,567.72,67.67,5491.61,743.96,134.6,346.01,549.3,2130.52,149.92,141.45,1777.83,262.94,133.06,172.49,2051.14,351.36,3163.93,178.89,1618.13,1205.02,122.8,151.04,300.19
21/05/2014,68.3,5988.84,5868.44,293.99,3345.54,152.319,571.06,68.3,5571.88,751.19,135.27,347.73,550.98,2144.79,151.3,141.86,1793.9,264.05,134.05,173.73,2059.7,352.32,3187.08,180.17,1641.78,1205.45,123.69,152.13,299.83
22/05/2014,68.19,5988.92,5871.95,293.5,3350.41,152.53,571.89,68.19,5578.43,749.29,135.45,349.12,551.71,2146.96,151.35,142.24,1793.24,264.28,134.16,173.83,2064.03,353.51,3187.63,180.28,1642.31,1201.2,123.76,152.23,300.09
23/05/2014,68.96,6009.01,5902.46,296.84,3361.89,153.297,574.9,68.96,5636.27,757.72,135.94,351.77,555.98,2155.92,152.31,142.66,1804.98,265.62,134.9,174.72,2069.6,355.55,3203.28,181.2,1658.4,1202.28,124.4,153.02,300.89
26/05/2014,70.32,6087.55,5970.84,302.71,3392.88,155.086,581.73,70.32,5766.45,773.55,137.26,356.87,563.53,2177.82,154.15,143.93,1828.88,267.82,136.56,176.71,2091.76,361.24,3240.39,183.28,1696.7,1208.71,125.83,154.79,302.04
27/05/2014,70.58,6080.04,5979.68,303.81,3391.37,155.329,582.75,70.58,5783.38,776.32,137.48,358.62,563.61,2179.73,154.32,144.18,1827.85,268.01,136.73,176.96,2100.07,362.02,3244.28,183.55,1700.73,1208.72,126,155.01,302.75
28/05/2014,71.3,6078.39,5985.54,306.91,3392.45,155.504,583.57,71.3,5794.56,784.29,137.42,360.21,565.32,2177.08,154.7,144.33,1829.72,268.14,136.86,177.13,2100.51,363.17,3246.24,183.73,1702.74,1202.98,126.12,155.16,303.67
29/05/2014,70.9,6084.61,5983.73,305.17,3398.14,155.504,583.47,70.9,5790.94,779.97,137.61,359.93,565.39,2178.55,154.63,144.67,1828.05,268.33,136.85,177.08,2101.52,363.37,3244.66,183.68,1701.05,1201.07,126.09,155.11,303.76
30/05/2014,70.94,6097.91,5983.63,305.37,3401.24,155.624,584.06,70.94,5790.63,780.93,137.86,361.72,567.07,2179.22,154.81,145.1,1830,269.72,136.82,177.08,2099.14,365.98,3244.6,183.67,1700.95,1197.67,126.09,155.11,303.97
02/06/2014,71.13,6092.04,5994.57,306.16,3409.28,155.938,585.28,71.13,5811.36,783.22,138.18,364.37,568.84,2183.7,155.21,145.36,1835.45,271.7,137.09,177.4,2098.64,367.63,3247.8,184.01,1704.17,1198.14,126.32,155.39,304.47
03/06/2014,70.66,6085.17,5982.09,304.17,3390.71,155.356,583.01,70.66,5787.05,777.97,137.9,361.87,564,2180.01,154.82,144.8,1829.95,270.8,136.77,177.03,2094.46,365.46,3241.04,183.63,1697.04,1203.27,126.06,155.06,302.04
04/06/2014,70.94,6079.78,5976.35,305.34,3384.63,155.327,583.05,70.94,5775.84,780.81,137.56,362.87,564.28,2175.41,154.62,144.73,1825.68,270.57,136.59,176.86,2095.04,366.5,3237.93,183.45,1693.75,1204.12,125.93,154.91,301.92
05/06/2014,71.89,6131.53,6030.1,309.43,3409.36,156.596,587.89,71.89,5879.63,791.78,138.69,365.41,569.35,2193.38,156.15,145.37,1847.55,272.48,137.92,178.44,2103.09,368.89,3267.05,185.09,1724.19,1210.74,127.06,156.29,303.95
06/06/2014,73.78,6193.53,6080.36,317.57,3440.32,157.924,593.03,73.78,5977.55,813.21,139.58,370.18,575.9,2202.69,157.67,146.38,1871.77,276.08,138.95,179.93,2110.57,374.36,3294.28,186.63,1752.9,1214.79,128.12,157.58,308.06
09/06/2014,74.34,6193.21,6100.62,320,3461.22,158.445,595.15,74.34,6017.11,819.84,140.09,372.36,579.41,2209.23,158.26,146.81,1878.53,276.95,139.43,180.52,2115.85,375.3,3305.26,187.25,1764.51,1208.4,128.54,158.11,310.3
10/06/2014,74.33,6187.52,6116.39,319.93,3467.12,158.817,596.37,74.33,6048.13,820.38,140.38,374.65,579.81,2218.86,158.36,146.96,1879.42,277.17,139.69,180.98,2125.3,376.29,3313.8,187.72,1773.6,1208.62,128.86,158.52,309.89
11/06/2014,73.07,6136.89,6071.94,314.52,3438.04,157.538,591.47,73.07,5960.13,806.32,139.37,368.17,572.77,2204.21,157.36,146.38,1865.41,275.36,138.64,179.67,2114.91,369.43,3289.09,186.37,1747.12,1199.45,127.92,157.37,304.63
12/06/2014,72.77,6136.31,6063.08,313.25,3445.95,157.51,591.36,72.77,5942.65,802.66,139.13,368.64,574.1,2204.67,157.42,146.76,1865.64,275.86,138.52,179.41,2111.61,370.41,3284.28,186.1,1741.98,1196.05,127.74,157.12,305.31
13/06/2014,72.78,6123.2,6060.41,313.3,3444.56,157.176,589.87,72.78,5937.33,803.05,138.86,365.43,571.25,2204.2,157.36,145.9,1867.68,275.39,138.48,179.33,2102.35,366.57,3282.84,186,1740.43,1194.13,127.68,157.05,305.23
16/06/2014,72.06,6102.13,6020.87,310.2,3426.45,156.335,586.61,72.06,5859.61,794.96,138.26,365.03,568.31,2193.57,156.46,145.47,1852.39,274.47,137.68,178.17,2094.79,367.3,3261.42,184.82,1717.64,1195.62,126.85,156.03,301.97
17/06/2014,72.43,6116.19,6046.54,311.76,3440.39,157.105,589.38,72.43,5909.49,799.07,138.89,367.96,570.98,2204.62,157,146.08,1857,275.75,138.28,178.92,2107.81,369.53,3275.33,185.6,1732.27,1201.38,127.39,156.69,302.49
18/06/2014,72.24,6136.08,6053.7,310.96,3439.76,157.167,589.68,72.24,5923.4,797.09,139.23,368.53,571.16,2208.66,157.32,146.13,1864.41,276.6,138.43,179.14,2104.12,370.86,3279.2,185.83,1736.34,1203.09,127.54,156.89,304.68
19/06/2014,72.59,6231.1,6120.38,312.46,3463.21,158.278,593.83,72.59,6053.81,800.41,140.63,367.63,571.41,2233.19,158.88,147.02,1883.93,278.72,139.81,181.12,2116.94,371.59,3314.8,187.83,1774.02,1206.5,128.96,158.6,305.38
20/06/2014,71.49,6181.99,6097.42,307.72,3446.82,157.766,591.72,71.49,6008.31,788,140.03,365.84,569.63,2232.08,158.48,146.79,1872.67,277.89,139.21,180.44,2114.47,368.25,3302.36,187.14,1760.68,1203.3,128.47,158,302.79
23/06/2014,70.86,6154.63,6062.84,305.02,3454.19,156.811,588.03,70.86,5939.92,781.41,139.48,363.18,565.63,2219.58,157.64,146.38,1865.18,277.44,138.38,179.43,2098.93,366.03,3282.58,186.11,1739.52,1199.47,127.74,157.12,301.39
24/06/2014,69.99,6160.62,6066.96,301.27,3456.95,156.681,587.36,69.99,5947.91,771.35,139.62,358.75,564.8,2225.02,157.68,146.42,1863.32,277.57,138.45,179.55,2101.31,361.67,3284.81,186.23,1741.86,1199.47,127.83,157.21,300.63
25/06/2014,69.1,6118.92,6009.54,297.46,3417.16,155.103,581.46,69.1,5835.24,761.47,138.35,354.25,558.24,2203.71,156.03,145.14,1844.48,275.23,137.16,177.85,2083.08,358.11,3252.31,184.51,1707.37,1196.7,126.63,155.73,298.68
26/06/2014,68.58,6063.33,5974.22,295.19,3414.76,154.573,579.57,68.58,5766.57,755.25,138.26,355.25,558.63,2192.31,155.55,145.4,1838.79,276.16,136.38,176.81,2068.26,357.96,3233.19,183.44,1687.27,1194.14,125.88,154.82,301.22
27/06/2014,68.36,6076.02,5964.34,294.27,3409.49,154.462,579.14,68.36,5747.42,752.59,138.08,353.66,558.41,2188.97,155.25,145.38,1835.69,275.95,136.15,176.52,2069.85,357.69,3227.85,183.15,1681.67,1189.45,125.68,154.56,301.25
30/06/2014,67.77,6099.49,5965.07,291.71,3404.94,154.337,578.62,67.77,5748.6,745.44,138.14,352.91,556.71,2191.95,155.2,145.57,1832.62,276.27,136.22,176.55,2072.97,358.28,3228.24,183.17,1682.01,1189.24,125.69,154.58,300.09
01/07/2014,69.45,6151.66,6021.37,298.96,3409.6,155.626,583.58,69.45,5856.99,764.24,138.9,358.65,558.39,2206.81,156.53,145.91,1851.22,277.72,137.59,178.21,2090.17,363.78,3258.71,184.9,1713.73,1199.48,126.88,156.04,303.17
02/07/2014,69.49,6128.23,6009.43,299.11,3405.05,155.603,583.6,69.49,5833.69,764.32,139.05,359.81,560.61,2200.85,156.75,146.19,1850.71,278.4,137.37,177.86,2087.61,364.29,3252.25,184.54,1706.91,1200.55,126.62,155.73,299.76
03/07/2014,70.35,6180.53,6080.53,302.82,3431.99,157.272,589.85,70.35,5971.66,774.05,140.37,362.34,564.83,2224.34,158.5,147.09,1869.3,279.9,138.95,179.95,2112.59,365.66,3289.75,186.71,1746.25,1203.54,128.11,157.56,301.91
04/07/2014,68.91,6134.82,6044.88,296.63,3411.77,156.395,586.51,68.91,5901.56,758.86,139.75,359.64,562.59,2216.01,157.58,146.87,1857.05,278.94,138.18,178.9,2103.56,362.37,3270.47,185.63,1725.76,1202.68,127.36,156.65,301.19
07/07/2014,67.96,6063.75,5971.78,292.53,3376.16,154.611,579.8,67.96,5758.59,748.14,138.43,355.76,557.17,2188.5,155.67,145.53,1832.91,276.72,136.5,176.76,2084.13,358.65,3230.92,183.4,1683.95,1198,125.83,154.74,299.36
08/07/2014,66,5984.32,5885.76,284.11,3338.24,152.236,570.69,66,5592.62,726.52,136.85,347.6,546.78,2161.35,153.06,144.12,1803.38,274.59,134.47,174.23,2059.25,350.88,3184.38,180.79,1635.41,1191.18,124.03,152.51,294.26
09/07/2014,66.63,6031.22,5920.36,286.82,3339.21,152.797,572.59,66.63,5658.3,734.53,137.11,346.6,546.69,2171.09,153.64,143.99,1814.22,273.82,135.13,175.25,2064.21,350.56,3203.1,181.85,1654.62,1195.23,124.76,153.41,294.75
10/07/2014,65.22,5916.27,5824.4,280.74,3274.35,150.547,564.03,65.22,5474.8,718.58,135.13,340.39,538.59,2136.5,151.01,142.7,1786.11,269.84,132.95,172.43,2037.23,343.28,3150.59,178.92,1600.35,1187.77,122.75,150.93,291.84
11/07/2014,65.37,5927.54,5836.35,281.37,3285.77,150.79,565.09,65.37,5497.19,719.56,135.67,341.63,539.97,2139.87,151.38,143.03,1788.6,270.69,133.25,172.78,2040.79,344.47,3157.05,179.29,1606.89,1189.48,123,151.23,291.67
14/07/2014,66.17,5993.94,5889.6,284.85,3316.03,152.131,570.19,66.17,5597.27,728.25,136.75,344.54,544.68,2156.74,152.72,144.11,1806.39,272.62,134.45,174.35,2057.04,348.13,3185.86,180.93,1636.15,1194.38,124.11,152.61,294.33
15/07/2014,65.43,5912.69,5834.38,281.65,3290.13,150.837,565.11,65.43,5492.23,720.18,135.75,341.29,540.85,2137.42,151.18,143.23,1791.76,270.91,133.09,172.73,2037.04,343.39,3153.75,179.25,1603.15,1189.27,122.97,151.18,294.47
16/07/2014,67.15,5989.87,5925.39,289.04,3339.6,153.221,574.02,67.15,5663.5,739.39,137.84,347.02,549.38,2167.54,153.83,145.01,1823.56,274.23,135.28,175.39,2061.36,348.28,3202.94,182,1653.14,1196.3,124.87,153.53,298.6
17/07/2014,65.91,5897.86,5841.92,283.73,3298.43,151.394,567.32,65.91,5503.86,725.22,136.6,344.24,544.84,2138.8,151.94,144.28,1792.96,271.79,133.41,172.95,2045.8,345.05,3157.82,179.47,1606.54,1188.42,123.14,151.37,294.98
18/07/2014,66.1,5906.07,5853.73,284.55,3300.65,151.532,567.69,66.1,5526.04,727.93,136.76,342.12,545.08,2142.32,152.34,144.1,1796.13,271.29,133.62,173.29,2049,342.7,3164.21,179.84,1613.02,1193.54,123.38,151.67,294.96
21/07/2014,65.3,5860.18,5803.52,281.07,3286.36,150.392,563.49,65.3,5431.02,719.12,136.12,339.6,542.53,2126.14,151.19,143.64,1781.5,270.55,132.47,171.83,2031.71,340.46,3137.06,178.31,1585.27,1188.21,122.34,150.38,293.85
22/07/2014,66.23,5934.26,5900.01,285.07,3335.69,152.437,571.1,66.23,5611.54,729.56,138.19,341.82,548.9,2163.08,153.73,144.84,1813.33,273.8,134.61,174.63,2048.19,341.34,3189.22,181.24,1637.97,1193.75,124.35,152.88,297.8
23/07/2014,66.68,5939.76,5907.24,287.04,3346.39,152.72,572.25,66.68,5625.22,734.69,138.47,343.93,549.83,2163.4,154.06,145.15,1814.41,273.79,134.82,174.84,2055.66,343.34,3193.13,181.46,1641.96,1194.82,124.5,153.06,298.07
24/07/2014,68.53,5992.32,5957.07,294.99,3364.78,154.061,577.42,68.53,5720.05,755.52,139.39,348.08,554.93,2174.57,155.51,145.64,1838.91,275.45,135.93,176.3,2066.97,347.63,3220.07,182.99,1669.64,1195.68,125.54,154.36,299.09
25/07/2014,68.36,5892.64,5873.68,294.27,3331.05,152.171,570.47,68.36,5559.83,753.01,137.73,345.66,551.56,2138.89,153.73,144.12,1822.44,273.13,133.98,173.87,2032.28,344.28,3174.99,180.45,1622.87,1190.56,123.81,152.19,299.61
28/07/2014,68.03,5889.11,5867.32,292.84,3332.56,151.869,569.35,68.03,5547.56,749.25,137.72,343.01,549.49,2137.3,153.7,143.99,1818.4,272.17,133.95,173.68,2028.72,341.81,3171.55,180.26,1619.29,1189.29,123.68,152.03,299.71
29/07/2014,68.36,5911.81,5902.46,294.27,3354.95,152.585,571.97,68.36,5613.93,753.04,138.39,343.99,551.48,2149.18,154.51,144.63,1830.01,273.77,134.79,174.7,2037.01,342.07,3190.54,181.33,1638.66,1192.49,124.41,152.95,301.43
30/07/2014,68.39,5858.08,5863.02,294.38,3320.64,151.662,568.48,68.39,5538.83,752.93,137.49,343.31,548.56,2132.82,153.25,143.7,1811.27,271.91,133.73,173.55,2038.58,340.56,3169.23,180.15,1616.75,1192.06,123.6,151.91,301.27
31/07/2014,66.77,5759.44,5763.65,287.4,3281.45,149.129,558.97,66.77,5351.01,733.98,135.29,337.27,540.28,2099.63,150.07,141.96,1775.65,268.35,131.46,170.68,2003.4,334.6,3115.51,177.14,1561.92,1187.16,121.56,149.33,297.03
01/08/2014,66.01,5700.85,5684.2,284.13,3248.51,146.941,550.77,66.01,5203.39,725.1,133.18,331.83,531.06,2067.69,147.82,140.2,1749.93,264.29,129.83,168.31,1972.27,330.41,3072.57,174.66,1518.84,1179.7,119.88,147.28,293.48
04/08/2014,66.33,5692.92,5680.31,285.51,3255.68,146.748,550.1,66.33,5196.07,728.18,132.81,330.89,529.79,2063.78,147.45,139.5,1753.87,263.04,129.77,168.2,1965.02,329.24,3070.46,174.55,1516.69,1181.62,119.8,147.18,292.27
05/08/2014,65.24,5674.92,5683.52,280.82,3246.49,146.668,549.7,65.24,5201.87,716.84,133,328.49,526.92,2071.59,147.3,139.8,1743.28,262.43,129.97,168.29,1978.63,325.64,3072.2,174.66,1518.39,1182.9,119.87,147.24,291.93
06/08/2014,63.97,5630.22,5644.25,275.35,3207.33,145.442,544.79,63.97,5129.92,704.65,131.76,321.77,518.92,2060.68,146.06,138.82,1724.51,260.14,128.99,167.13,1971.74,318.66,3050.37,173.45,1496.79,1178.64,119.04,146.23,290.42
07/08/2014,63,5558.96,5574.89,271.2,3159.81,143.837,538.81,63,5003.77,693.27,130.15,318.89,513.66,2036.42,144.36,137.84,1701.7,258.01,127.42,165.09,1950.63,315.7,3012.88,171.32,1459.98,1172.25,117.59,144.44,287.31
08/08/2014,63.2,5573.97,5563.7,272.03,3150.67,143.441,537.23,63.2,4983.62,697.09,129.75,316.35,512,2028.28,144.04,137,1700.76,256.41,127.06,164.76,1941.02,314.66,3006.83,170.98,1454.1,1170.97,117.33,144.15,282.48
11/08/2014,63.52,5638.1,5639.06,273.42,3199.82,145.512,545.11,63.52,5118.43,700.36,131.34,322.19,520.56,2059.41,146.09,138.91,1720.97,259.92,128.81,166.99,1971.36,319.82,3047.56,173.32,1493.44,1179.92,118.93,146.1,286.01
12/08/2014,63.63,5581.56,5595.05,273.9,3178.47,144.637,542.01,63.63,5038.47,701.11,130.74,323.45,519.59,2038.65,145.08,138.66,1710.52,259.55,127.79,165.69,1956.87,320.35,3023.77,171.97,1470.1,1175.45,118.01,144.96,285.49
13/08/2014,64.47,5651.07,5654.99,277.53,3214.27,145.884,546.55,64.47,5146.36,710.06,131.89,324.78,522.23,2059.36,146.39,139.35,1726.65,260.92,129.2,167.47,1974,322.22,3056.17,173.83,1501.59,1180.35,119.27,146.51,286.95
14/08/2014,64.1,5654.76,5658.68,275.92,3227.21,146.16,547.57,64.1,5153.01,705.47,132.16,325.66,525.31,2063.08,146.46,140.12,1725.89,262.11,129.32,167.58,1977.31,323.1,3058.16,173.94,1503.53,1178.86,119.35,146.61,286.28
15/08/2014,63.7,5610.24,5613.09,274.21,3219.12,145.115,543.79,63.7,5069.91,700.84,131.34,324.89,523.92,2045.2,145.43,139.43,1713.73,261.27,128.25,166.23,1959.03,322.4,3033.52,172.52,1479.28,1173.1,118.38,145.42,286.59
18/08/2014,64.5,5675.8,5686.96,277.65,3245.03,147.021,550.74,64.5,5203.15,710.31,132.75,327.5,529.93,2074,147.23,140.8,1732.86,263.27,129.96,168.41,1989.37,324.51,3073.45,174.82,1518.16,1184.19,119.95,147.32,288.98
19/08/2014,64.79,5689.41,5719.64,278.88,3260.06,147.932,554.25,64.79,5262.88,713.31,133.27,330.64,532.17,2087.15,148.08,141.42,1741.08,263.89,130.71,169.37,2005.54,326.53,3091.11,175.84,1535.59,1186.32,120.64,148.16,290.27
20/08/2014,64.67,5661.98,5705.56,278.37,3256.13,147.761,553.57,64.67,5236.9,712.04,133.3,330.78,532.2,2082.39,148.02,141.52,1739.75,263.68,130.42,168.96,2000.88,325.9,3083.5,175.42,1528.01,1179.71,120.35,147.8,290.11
21/08/2014,65.92,5736.3,5781.54,283.75,3289.89,149.407,559.88,65.92,5376.31,725.97,134.86,333.89,538.06,2107.1,149.96,142.5,1762.11,266.01,132.2,171.19,2018.5,328.9,3124.56,177.77,1568.68,1188.24,121.94,149.76,292.68
22/08/2014,65.83,5665.54,5733.32,283.34,3265.22,148.494,556.57,65.83,5286.56,724.23,133.89,333.98,537.33,2086.24,148.81,142.08,1748.56,265.01,131.05,169.78,2006.33,327.66,3098.5,176.29,1542.49,1182.27,120.93,148.53,293.17
25/08/2014,67.34,5773.55,5857.22,289.86,3312.48,151.114,566.29,67.34,5514.84,741.25,136.18,337.89,542.73,2130.79,151.69,143.69,1781.78,267.85,133.83,173.4,2044.72,330.67,3165.47,180.11,1609.11,1191.01,123.51,151.7,295.7
26/08/2014,68.51,5834.26,5916.57,294.91,3334.09,152.544,571.71,68.51,5626.53,754.04,137.24,340.99,547.68,2149.32,153.13,144.59,1799.14,269.62,135.22,175.13,2063.83,333.84,3197.54,181.96,1641.69,1197.83,124.75,153.24,296.06
27/08/2014,69.01,5828.71,5911.17,297.04,3341.47,152.631,572.17,69.01,5616.18,759.37,137.22,342.57,550.36,2145.15,153.05,144.73,1800.35,270.48,135.1,174.97,2060.59,335.37,3194.45,181.79,1638.49,1197.41,124.64,153.1,298.21
28/08/2014,67.72,5761.93,5855.64,291.49,3311.36,151.176,566.69,67.72,5510.59,744.86,136.14,338.69,544.39,2128.43,151.42,143.78,1781.56,268.4,133.84,173.35,2045.91,330.88,3164.44,180.08,1607.68,1193.36,123.48,151.67,298.14
29/08/2014,67.8,5775.31,5870.8,291.86,3320.92,151.543,567.98,67.8,5539.05,745.49,136.4,338.39,545.21,2134.88,151.91,143.86,1787.41,268.66,134.21,173.79,2050.01,330.5,3172.63,180.56,1615.98,1191.65,123.79,152.05,297.96
01/09/2014,67.62,5764.36,5875.28,291.07,3319.53,151.516,567.97,67.62,5547.24,743.59,136.53,337.96,544.68,2137.96,151.94,144.08,1786.24,268.81,134.25,173.92,2052.55,329.2,3175.05,180.69,1618.37,1196.78,123.89,152.16,297.84
02/09/2014,67.83,5767.5,5884.97,291.98,3318.31,151.823,568.99,67.83,5565.47,746.63,136.79,337.27,545.97,2139.82,152.3,144.25,1786.69,268.83,134.56,174.21,2059.28,328.17,3180.29,181,1623.69,1199.98,124.09,152.42,297.4
03/09/2014,69.16,5844.09,5956.31,297.69,3340.4,153.49,575.25,69.16,5700.33,761.54,138.26,340.29,550.67,2161.04,154.07,145.05,1810.14,271.22,136.18,176.32,2081.2,331.49,3218.84,183.2,1663.03,1205.31,125.59,154.27,298.11
04/09/2014,71.46,5872.69,6064.4,307.61,3369.34,155.831,584.03,71.46,5907.14,786.84,139.79,344.83,556.47,2193.85,156.67,145.84,1843.38,273.16,138.62,179.45,2112.88,331.53,3277.25,186.52,1723.36,1210.85,127.81,157.06,301.32
05/09/2014,71.8,5865.48,6060.69,309.06,3371.96,155.833,584.18,71.8,5899.83,790.38,139.55,345.87,557.88,2191.57,156.61,145.71,1843.55,273.89,138.55,179.35,2110.68,332.33,3275.25,186.42,1721.23,1209.36,127.73,156.96,299.68
08/09/2014,71.68,5847.16,6046.43,308.54,3360.87,155.564,583.07,71.68,5871.83,789.46,139.15,344.74,556.08,2185.23,156.18,145.47,1839.1,272.73,138.28,178.93,2108.98,330.98,3267.54,185.98,1713.06,1206.8,127.43,156.59,298.58
09/09/2014,70.64,5792.35,6005.52,304.09,3341.06,154.628,579.52,70.64,5792.29,778.77,138.11,342.25,552.55,2173.54,154.96,144.92,1823.91,270.6,137.38,177.74,2099.32,327.74,3245.43,184.7,1689.85,1207.22,126.58,155.53,298.16
10/09/2014,70.87,5790.98,6003.17,305.04,3331.85,154.448,578.74,70.87,5787.68,781.33,137.91,340.78,550.59,2168.98,154.79,144.36,1821.59,269.55,137.36,177.67,2100.2,326.38,3244.16,184.63,1688.5,1202.75,126.53,155.47,297.44
11/09/2014,70.77,5790.51,5991.32,304.63,3325.26,154.147,577.66,70.77,5764.76,780.43,137.45,340.4,550.18,2164.64,154.48,144.11,1815.76,268.48,137.08,177.34,2098.08,326.63,3237.76,184.29,1681.82,1204.24,126.29,155.17,296.72
12/09/2014,70.79,5784.36,5986.35,304.69,3316.16,153.975,577.09,70.79,5755.12,780.18,137.24,341.59,549.7,2162.07,154.28,144.07,1811.84,268.42,136.99,177.19,2095.73,327.7,3235.07,184.14,1679,1203.39,126.19,155.04,296.97
15/09/2014,70.16,5778.56,5980.11,301.99,3306.31,153.701,575.96,70.16,5742.9,773.67,136.95,339.77,546.51,2161.65,153.89,143.83,1805.63,267.46,136.69,177.02,2102.73,325.96,3231.7,183.96,1675.44,1203.6,126.06,154.88,294.94
16/09/2014,69.77,5762.51,5961.66,300.31,3292.83,153.068,573.52,69.77,5707.39,770.65,136.43,336.41,542.79,2155.5,153.41,143.14,1803.19,266.31,136.25,176.48,2091.73,322.84,3221.73,183.38,1665.08,1200.4,125.68,154.39,294.68
